Date,PRME,INDU,CONS,ENRS,HLTH,INFT,UTIL,TELS,FINA,EE,RETA,SP500,LL100
6/27/2017,170.47,578.12,570.08,472.88,921.32,946.39,268.83,154.44,650.61,1578.96,4853.61,2419.379883,2028.02
6/28/2017,170.91,583.28,572.35,475.57,926.16,958.9,266.28,155.07,661.1,1610.29,4896.46,2440.689941,2027.63
6/29/2017,166.63,578.5,565.63,476.16,917.95,941.33,264.1,153.54,665.43,1587.11,4881.84,2419.699951,2029.11
6/30/2017,167.42,582.92,566.83,477.91,916.93,940.28,263.77,154.03,665.05,1579.34,4908.16,2423.409912,2029.36
7/1/2017,,,,,,,,,,,,,2029.59
7/2/2017,,,,,,,,,,,,,2029.82
7/3/2017,163.85,586.37,566.18,487.49,918.32,932.29,262.35,155.36,674.34,1575.17,4943.13,2429.01001,2030.3
7/4/2017,,,,,,,,,,,,,2030.53
7/5/2017,166.08,588.08,565.78,477.67,923.3,941.97,261.3,154.81,675.98,1569.92,4866.7,2432.540039,2031.21
7/6/2017,163.26,582.4,562.7,472.4,911.36,933.87,260.95,151.26,671.51,1544.96,4758.86,2409.75,2031.89
7/7/2017,160.35,586.76,562.39,471.95,916.54,945.57,261.32,150.68,675.3,1572.24,4792.21,2425.179932,2032.76
7/8/2017,,,,,,,,,,,,,2032.99
7/9/2017,,,,,,,,,,,,,2033.23
7/10/2017,164.21,587.84,558.52,473.2,913.91,953.28,260.9,149.92,674.15,1579.06,4676.53,2427.429932,2033.48
7/11/2017,165.43,587.65,556.86,475.69,913.21,956.67,260.82,148.92,669.57,1589.57,4673.82,2425.530029,2034.18
7/12/2017,165.9,591.03,559.94,477.09,919.15,969.19,263.03,149.63,670.33,1617.56,4706.2,2443.25,2034.89
7/13/2017,163.72,590.75,559.98,479.19,919.95,972.39,262.1,148.78,674.48,1626.87,4815.3,2447.830078,2035.32
7/14/2017,166.35,593.52,564.15,481.78,925.82,981.08,263.52,149.14,670.99,1646.44,4805.39,2459.27002,2035.47
7/15/2017,,,,,,,,,,,,,2035.7
7/16/2017,,,,,,,,,,,,,2035.94
7/17/2017,168.13,592.99,564.54,481.13,923.01,981.52,264.55,149.44,670.12,1646.56,4851.35,2459.139893,2036.66
7/18/2017,168.87,591.47,564.67,478.78,923.46,986.79,265.28,147.98,668.26,1645.3,4833.11,2460.610107,2037.22
7/19/2017,169.5,592.4,566.4,485.46,930.88,992.29,266.53,148.52,669.64,1666.18,4883.74,2473.830078,2037.99
7/20/2017,170.9,588.8,565.98,483.72,936.63,992.71,268.3,150.62,669.27,1670.76,4888.37,2473.449951,2039.09
7/21/2017,171.61,587.51,567.44,479.45,936.04,991.97,270.35,150.66,669.09,1660.76,4868.17,2472.540039,2040.01
7/22/2017,,,,,,,,,,,,,2040.24
7/23/2017,,,,,,,,,,,,,2040.48
7/24/2017,168.11,585.19,565.36,478.03,935.15,994.48,267.84,149.13,671.15,1674.35,4791.61,2469.909912,2040.91
7/25/2017,170.12,584.83,569.5,484.07,928.84,992.74,266.48,149.56,679.65,1678.21,4906.87,2477.129883,2041.65
7/26/2017,175.01,585.75,569.7,484.56,925.96,994.72,268.82,153.99,675.52,1653.63,4919.33,2477.830078,2042.83
7/27/2017,172.26,582.56,574.78,489.38,919.64,986.55,269.41,162,672.04,1637.45,4991.53,2475.419922,2043.87
7/28/2017,175.08,583.81,569.53,488.44,924.28,985.67,269.03,161.19,672.33,1625.42,4978.6,2472.100098,2044.2
7/29/2017,,,,,,,,,,,,,2044.44
7/30/2017,,,,,,,,,,,,,2044.67
7/31/2017,174.68,582.99,569.04,489.57,923.11,980.4,270.04,161.84,676.51,1625.92,4957.63,2470.300049,2044.99
8/1/2017,175.29,581.73,568.49,489.87,921.07,985.56,271.39,162.32,681.98,1644.7,4978.26,2476.350098,2045.29
8/2/2017,174.11,584.31,568.08,488.33,919.03,990.35,272.63,160.17,682.78,1620.39,4914.62,2477.570068,2045.49
8/3/2017,173.59,587.03,567.21,481.77,920.6,986.91,273.78,160.31,680.03,1613.73,4906.24,2472.159912,2045.57
8/4/2017,170.52,588.4,566.14,483.44,918.6,989.57,272.98,161.07,684.94,1584.92,4956.23,2476.830078,2045.65
8/5/2017,,,,,,,,,,,,,2045.88
8/6/2017,,,,,,,,,,,,,2046.12
8/7/2017,169.91,587.84,570.24,479.27,920.08,995.36,273.53,161.15,683.74,1598.55,4982.76,2480.909912,2046.56
8/8/2017,169.58,586.11,568.1,478.67,915.62,994.04,274.43,160.28,682.57,1604,4956.64,2474.919922,2046.41
8/9/2017,172.3,586.11,568.89,479.23,917.05,994.37,273.07,159.72,682.1,1593.39,4904.69,2474.02002,2045.55
8/10/2017,175.67,578.27,566.21,472.82,905.32,972.66,273.76,159.03,670.09,1557.09,4749.1,2438.209961,2044.76
8/11/2017,175.57,578.9,566.56,469.55,908,979.93,272,158.89,666.53,1568.01,4780.7,2441.320068,2042.65
8/12/2017,,,,,,,,,,,,,2042.88
8/13/2017,,,,,,,,,,,,,2043.11
8/14/2017,173.61,584.76,569.63,468.29,913.91,995.63,273.58,160.86,675.76,1590,4781.81,2465.840088,2042.88
8/15/2017,171.73,583.4,572.23,466.44,913.71,997.92,274.95,159.24,677.24,1584.57,4655.13,2464.610107,2041.29
8/16/2017,175.3,584.27,574.03,461.18,916.03,1000.54,275.83,159.41,675.62,1588.65,4697.01,2468.110107,2040.94
8/17/2017,175.33,574.29,568.87,454.52,904.46,980.72,273.71,156.82,663.87,1553.72,4618.1,2430.01001,2041.17
8/18/2017,174.26,572.31,566.82,457.09,900.71,980.24,275.43,155.98,663.58,1547.27,4599.5,2425.550049,2039.46
8/19/2017,,,,,,,,,,,,,2039.69
8/20/2017,,,,,,,,,,,,,2039.93
8/21/2017,176.83,572.83,569.29,454.57,904.83,979.66,276.33,157.08,662.02,1538.87,4571.46,2428.370117,2039.35
8/22/2017,175.34,579.2,569.5,457.72,915.4,993.9,276.88,158.47,668.98,1561.58,4636.66,2452.51001,2039.46
8/23/2017,176.52,573.97,567.56,459.47,908.88,992.07,277.59,158.4,667.49,1561.71,4640.92,2444.040039,2039.61
8/24/2017,176.81,571.73,559.93,459.39,911.46,990.85,277.37,157.82,666.97,1570.12,4681.32,2438.969971,2039.77
8/25/2017,177.21,574.27,561.3,461.78,910.4,989.79,278.22,159.06,668.61,1588.08,4740.05,2443.050049,2040.12
8/26/2017,,,,,,,,,,,,,2040.36
8/27/2017,,,,,,,,,,,,,2040.59
8/28/2017,183.8,574.31,560.17,459.61,915.9,992.49,278.85,159.03,665.39,1590.49,4714.86,2444.23999,2040.58
8/29/2017,185.26,578.04,561.7,459.06,917.43,996.6,278.43,158.67,662.42,1593.44,4687.6,2446.300049,2040.28
8/30/2017,183.69,579.91,561.53,459.21,922.64,1004.93,277.22,157.66,665.61,1611.65,4703.34,2457.590088,2040.15
8/31/2017,186.84,582.01,561.81,461.61,938.28,1012.14,277.28,156.85,665.63,1621.3,4724.22,2471.649902,2040.7
9/1/2017,187.44,582.9,564.14,465.36,937.49,1011.68,276.45,156.92,668.55,1627.24,4785.83,2476.550049,2040.97
9/2/2017,,,,,,,,,,,,,2041.2
9/3/2017,,,,,,,,,,,,,2041.43
9/4/2017,,,,,,,,,,,,,2041.67
9/5/2017,190.67,576.57,565.22,467.98,933.39,1002.68,277.26,155.13,653.83,1614.07,4778.86,2457.850098,2041.77
9/6/2017,187.72,577.19,567.17,475.65,937.62,1004.51,275.81,153.22,655.43,1621.62,4840.66,2465.540039,2042.6
9/7/2017,191.83,577.56,568.3,476.48,947.85,1009.61,277.8,150.04,644.72,1619.69,4866.25,2465.100098,2043.21
9/8/2017,190.17,579.53,564.63,471.43,951.83,1000.91,279.03,149.85,649.67,1609.61,4834,2461.429932,2043.42
9/9/2017,,,,,,,,,,,,,2043.65
9/10/2017,,,,,,,,,,,,,2043.89
9/11/2017,185.41,584.51,568.44,476.23,959.66,1015.94,281.62,150.37,660.94,1640.04,4865.25,2488.110107,2043.91
9/12/2017,186.31,587.53,569.22,478.7,961.72,1017.29,276.69,152.43,668.95,1659.12,4934.17,2496.47998,2043.55
9/13/2017,182.72,586.76,569.63,484.63,958.27,1015.68,275.22,153.57,670.41,1663.56,4991.84,2498.370117,2043.62
9/14/2017,183.67,589.51,567.56,486.5,958.71,1011.9,277.62,152.96,668.2,1667.22,4947.72,2495.620117,2042.74
9/15/2017,182.74,591.55,568.86,487.76,955.98,1014.92,277.9,155.68,671.41,1675.99,4989.71,2500.22998,2044.84
9/16/2017,,,,,,,,,,,,,2045.08
9/17/2017,,,,,,,,,,,,,2045.31
9/18/2017,179.25,594.95,569.09,489.89,955.53,1014.6,275.17,156.47,678.22,1685.01,4959.57,2503.870117,2044.22
9/19/2017,179.83,595.43,567.52,491.73,948.03,1018.4,274.58,159.99,683.63,1686.45,4916.88,2506.649902,2045.28
9/20/2017,176.53,599.46,562.45,495.11,949.46,1013.53,272.45,160.7,687.88,1678.18,4908.26,2508.23999,2045.06
9/21/2017,175.51,601.47,556.99,494.78,944.16,1007.52,272.2,159.43,689.25,1676.96,4885.32,2500.600098,2045.38
9/22/2017,177.44,603.11,555.71,497.41,944.95,1008.16,270.25,161.59,689.18,1686.84,4942.71,2502.219971,2045.82
9/23/2017,,,,,,,,,,,,,2046.05
9/24/2017,,,,,,,,,,,,,2046.29
9/25/2017,180.38,603.1,559.47,504.74,941.79,993.8,272.53,162.98,688.12,1670.16,4984.83,2496.659912,2046.06
9/26/2017,177.13,603.04,559.96,503.77,940.15,997.74,272.11,161.59,687.49,1677.57,5025.07,2496.840088,2046.19
9/27/2017,174.72,603.22,555.88,506.17,939.56,1009.13,268.45,161.68,696.42,1710.34,5077.83,2507.040039,2046.54
9/28/2017,176.01,602.67,555.98,506.93,940.86,1010.57,269.27,162.08,697.5,1705.58,5055.62,2510.060059,2047.03
9/29/2017,174.61,604.38,555.39,506.72,946.31,1018.15,268.97,162.37,699.87,1709.37,5062.94,2519.360107,2047.36
9/30/2017,,,,,,,,,,,,,2047.59
10/1/2017,,,,,,,,,,,,,2047.83
10/2/2017,174.95,608.67,554.28,506.63,955.32,1018.94,269.57,162.2,706.08,1729.93,5060.34,2529.120117,2048.11
10/3/2017,176.67,611.59,554.79,506.21,955.5,1021.2,268.54,163.98,708.19,1735.05,5072.1,2534.580078,2048.78
10/4/2017,177.97,611.25,556.82,505.89,959.8,1019.69,271.39,164.07,705.91,1734.9,5040.1,2537.73999,2049.5
10/5/2017,176.99,612.66,559.08,507.94,960.25,1030.46,271.06,163.88,713.38,1736.17,5072.65,2552.070068,2050.72
10/6/2017,178.84,612.37,553.77,503.79,959.6,1033.46,270.89,160.56,713.74,1736.03,5042.4,2549.330078,2051.9
10/7/2017,,,,,,,,,,,,,2052.14
10/8/2017,,,,,,,,,,,,,2052.37
10/9/2017,180.43,609.97,552.3,505.05,953.15,1035.93,271.26,160.31,711.09,1734.39,4948.62,2544.72998,2052.61
10/10/2017,178.82,610.67,557.76,505.57,955.28,1036.34,273.92,160.94,714.03,1739.87,4960.07,2550.639893,2053.65
10/11/2017,180.07,610.45,559.09,506.78,957.54,1041.21,275.21,159.86,713.03,1740.72,4892.91,2555.23999,2054.29
10/12/2017,180.21,613.59,561.35,504.87,955.91,1041.64,276.58,154.2,707.91,1748.94,4828.8,2550.929932,2055.03
10/13/2017,180.67,612.01,562.1,504.51,953.06,1047.08,274.48,153.11,707.63,1749.9,4846.28,2553.169922,2055.11
10/14/2017,,,,,,,,,,,,,2055.34
10/15/2017,,,,,,,,,,,,,2055.58
10/16/2017,177.31,613.08,562.33,505.61,949.42,1050.95,274,154.3,712.27,1750.69,4817.57,2557.639893,2056.75
10/17/2017,177.01,611.34,560.25,506.03,961.89,1050.68,275.6,154.62,708.33,1743.26,4846.25,2559.360107,2057.45
10/18/2017,175.92,611.74,559.69,502.5,963.46,1053.83,275.19,153.72,712.31,1751.26,4876.21,2561.26001,2058.24
10/19/2017,176.9,613.37,556.25,500.93,969.29,1050.18,277.97,154.43,713.35,1733.16,4860.66,2562.100098,2058.47
10/20/2017,175.78,619.96,555.16,502.26,970.4,1057.29,278.32,154.76,721.66,1740.9,4925.08,2575.209961,2059.01
10/21/2017,,,,,,,,,,,,,2059.25
10/22/2017,,,,,,,,,,,,,2059.48
10/23/2017,175.04,614.97,554.55,499.32,967.86,1053.02,278.47,153.27,720.65,1742.98,4937.48,2564.97998,2059.54
10/24/2017,173.25,618.26,552.68,500.67,961.36,1056.78,278.69,152.33,726.01,1755.31,4952.6,2569.129883,2059.95
10/25/2017,171.81,611.9,551.05,497.25,960.24,1053.21,277.47,148.86,722.42,1742.6,4918.08,2557.149902,2059.68
10/26/2017,168.41,612.77,551.75,498.46,950.36,1056.84,277.47,149.63,726.43,1740.62,4934.05,2560.399902,2059.88
10/27/2017,170.03,612.26,547.02,499.45,950.09,1087.6,279.17,149.87,725.71,1731.94,4860.79,2581.070068,2059.4
10/28/2017,,,,,,,,,,,,,2059.64
10/29/2017,,,,,,,,,,,,,2059.88
10/30/2017,171.94,607.77,541.98,501.26,939.87,1092,279.22,147.76,722.4,1725.45,4780.94,2572.830078,2059.43
10/31/2017,169.65,605.29,546.55,503.07,938.35,1096.28,279.35,148.26,720.41,1748.04,4786.6,2575.26001,2059.08
11/1/2017,169.3,604.91,548.13,508.54,940.2,1097.08,277.78,147.59,722.08,1721.48,4791.48,2579.360107,2059.44
11/2/2017,169.27,608.16,546.97,506.96,936.3,1098.29,278.92,146.1,728.68,1700.05,4847.56,2579.850098,2059.52
11/3/2017,168.2,607.57,547.29,508.14,943.75,1107.65,279.94,145.95,725.85,1717.27,4831.55,2587.840088,2059.41
11/4/2017,,,,,,,,,,,,,2059.65
11/5/2017,,,,,,,,,,,,,2059.89
11/6/2017,171.6,607.73,541.49,519.33,940.57,1111.49,278.75,142.39,724.89,1733.16,4833.66,2591.129883,2059.07
11/7/2017,170.72,609.15,547.48,518.41,943.1,1112.74,282.19,142.74,715.28,1719.38,4720.05,2590.639893,2059.04
11/8/2017,171.77,607.98,553.37,516.35,945.21,1118.2,282.1,143.4,710.97,1735.25,4732.31,2594.379883,2057.83
11/9/2017,171.38,600.22,553.18,517.84,944.9,1108.69,282.4,143.78,708.61,1732.51,4808.6,2584.620117,2056.57
11/10/2017,169.03,600.98,558.57,513.67,938.63,1107.67,281.17,143.99,706.72,1749.83,4862.06,2582.300049,2055.43
11/11/2017,,,,,,,,,,,,,2055.67
11/12/2017,,,,,,,,,,,,,2055.91
11/13/2017,168.59,597.94,561.92,510.88,939.64,1107.52,284.42,143.64,708.02,1740.84,4809.9,2584.840088,2057.11
11/14/2017,169.19,595.54,563.65,503,935.63,1105.7,287.82,141.58,707.64,1735.4,4820.29,2578.870117,2056.14
11/15/2017,169.38,592.51,557.56,497.09,933.04,1096.33,285.1,141.75,708.99,1726.69,4828.47,2564.620117,2053.68
11/16/2017,169.29,597.47,566.28,494.2,942.53,1110.89,283.95,144.23,709.52,1765.51,4918.71,2585.639893,2053.47
11/17/2017,170.84,594.59,563.97,496.33,938.86,1103.47,281.84,145.16,708.58,1774.84,5053.2,2578.850098,2054.54
11/18/2017,,,,,,,,,,,,,2054.78
11/19/2017,,,,,,,,,,,,,2055.02
11/20/2017,169.04,597.06,563.56,495.3,934.9,1106.54,280.96,146.56,712.08,1793,5098.73,2582.139893,2054.92
11/21/2017,170.17,600.92,565.14,496.41,943.07,1119.76,281.63,145.77,713.91,1824.61,5036.92,2599.030029,2056.07
11/22/2017,172.48,601.75,564.25,498.58,942.71,1116.88,281.55,148.2,711.08,1815.72,5047.72,2597.080078,2056.46
11/23/2017,,,,,,,,,,,,,2056.7
11/24/2017,171.37,601.75,564.14,499.94,944.77,1122.93,281.99,147.77,710.06,1824.92,5029.65,2602.419922,2056.58
11/25/2017,,,,,,,,,,,,,2056.82
11/26/2017,,,,,,,,,,,,,2057.06
11/27/2017,172.85,602.86,564.45,494.8,944.92,1122.81,283.29,148.35,709.83,1807.55,5041.43,2601.419922,2058.01
11/28/2017,171.91,611.81,568.87,498.87,951.67,1124.85,284.5,151.64,728.14,1829.47,5193.54,2627.040039,2057.76
11/29/2017,168.44,617.24,571.74,501.51,956.49,1096.05,284.67,155.78,741.19,1786.14,5320.5,2626.070068,2058.92
11/30/2017,167.73,626.69,576.07,509.28,963.64,1106.52,285.52,157.01,745.65,1791.21,5298.82,2647.580078,2060.59
12/1/2017,168.12,619.37,577.48,513.33,961.86,1100.23,284.51,157.69,747.38,1776.1,5270.58,2642.219971,2061.36
12/2/2017,,,,,,,,,,,,,2061.6
12/3/2017,,,,,,,,,,,,,2061.84
12/4/2017,165.76,624.55,582.84,513.18,949.95,1078.97,282.85,160.2,759,1740.09,5393.42,2639.439941,2062.49
12/5/2017,163.65,618.99,581.96,510.46,948.16,1081.2,279.34,157.35,754.58,1740.12,5339.77,2629.570068,2062.61
12/6/2017,161.43,619.73,585.24,503.88,947.1,1089.34,280.41,155.86,752.03,1725.6,5341.9,2629.27002,2063.58
12/7/2017,161.29,625.3,579.8,505.47,947.37,1096.41,280.68,155.71,754.31,1742.23,5378.85,2636.97998,2063.25
12/8/2017,161.88,627.82,581.06,509.77,957.88,1101.07,281.58,158.08,758.78,1757.73,5441.83,2651.5,2063.53
12/9/2017,,,,,,,,,,,,,2063.78
12/10/2017,,,,,,,,,,,,,2064.02
12/11/2017,161.15,626.51,581.13,513.4,961.9,1110.03,283.31,159.94,756.97,1761.89,5428.95,2659.98999,2064.17
12/12/2017,160.12,627.3,581.02,511.74,965.75,1107.11,278.36,164.42,764.72,1760.38,5352.84,2664.110107,2064.67
12/13/2017,165.89,629.53,584.1,511.04,968.69,1107.59,279.1,164.22,755.08,1756.6,5407.62,2662.850098,2062.43
12/14/2017,165.52,625.46,581.84,509.38,958.49,1106.74,278.7,162.68,750.06,1741.88,5307.11,2652.01001,2062.14
12/15/2017,165.25,629.88,588.34,509.24,969.66,1120.43,279.74,164.42,757.89,1752.77,5388.33,2675.810059,2062.47
12/16/2017,,,,,,,,,,,,,2062.71
12/17/2017,,,,,,,,,,,,,2062.95
12/18/2017,167.77,634.11,587.85,512.76,969.55,1128.9,276.5,165.99,764.14,1782.48,5526.16,2690.159912,2063.44
12/19/2017,167.24,634.16,588.91,513.32,968.48,1122.93,271.52,164.38,761.08,1774.65,5481.14,2681.469971,2064.1
12/20/2017,169.88,636.08,586.7,520.38,965.74,1121.89,269.4,165.29,759.22,1768.68,5500.73,2679.25,2064.36
12/21/2017,170.27,636.48,586.28,531.21,963.27,1118.65,266.2,166.46,765.65,1765.22,5522.88,2684.570068,2064.42
12/22/2017,171.81,636.69,587.29,532.36,960.14,1117.81,266.59,166.77,764.01,1748.48,5534.8,2683.340088,2064.66
12/23/2017,,,,,,,,,,,,,2064.91
12/24/2017,,,,,,,,,,,,,2065.15
12/25/2017,,,,,,,,,,,,,2065.4
12/26/2017,174.46,637.02,588.82,536.75,960.68,1110.03,265.03,167.11,761.46,1730.18,5599.92,2680.5,2065.63
12/27/2017,173.87,638.62,588.78,535.03,962.49,1111.83,266.11,166.73,762.22,1736.11,5537,2682.620117,2066.01
12/28/2017,173.78,639.66,587.64,535.52,963.33,1112.99,267.37,167.59,765.54,1738.07,5538.51,2687.540039,2066.18
12/29/2017,174.01,637.81,587.39,533.41,956.32,1106.18,267.37,166.07,760.25,1722.06,5498.33,2673.610107,2066.65
12/30/2017,,,,,,,,,,,,,2066.89
12/31/2017,,,,,,,,,,,,,2067.14
1/1/2018,,,,,,,,,,,,,2067.39
1/2/2018,178.25,642.65,584.18,542.93,968.1,1121.81,265.04,166.45,759.79,1754.35,5598,2695.810059,2068.33
1/3/2018,176.42,646.02,583.83,551.22,977.53,1133.99,263.02,162.83,763.86,1777.61,5597.14,2713.060059,2069.13
1/4/2018,177.5,650.89,585.34,554.51,978.47,1139.4,260.73,163.79,771.52,1775.3,5562.71,2723.98999,2071.04
1/5/2018,176.84,655.66,588,554.41,987.31,1152.81,260.69,163.93,773.83,1793.85,5611.09,2743.149902,2072.68
1/6/2018,,,,,,,,,,,,,2072.93
1/7/2018,,,,,,,,,,,,,2073.18
1/8/2018,175.06,658.02,589.34,557.64,983.52,1157.02,263.15,164.12,772.86,1814.82,5634.27,2747.709961,2073.85
1/9/2018,173.01,662,588.02,555.87,994.31,1154.03,260.52,161.12,778.39,1805.18,5574.8,2751.290039,2074.64
1/10/2018,174.22,662.55,585.41,555.32,993.05,1150.45,257.59,159.67,784.99,1801.53,5611.93,2748.22998,2075.47
1/11/2018,175,671.06,584.86,566.56,996.94,1155.94,256.67,159.97,788.68,1839.42,5753.82,2767.560059,2075.91
1/12/2018,179.79,676.88,584.75,572.02,1004.45,1162.94,255.25,160.48,796.1,1860.84,5817.97,2786.23999,2077.01
1/13/2018,,,,,,,,,,,,,2077.26
1/14/2018,,,,,,,,,,,,,2077.52
1/15/2018,,,,,,,,,,,,,2077.77
1/16/2018,182.38,670.62,587.02,564.96,1009.03,1158.12,254.58,159.79,793.56,1854.58,5701.47,2776.419922,2077.86
1/17/2018,179.41,673.68,593.86,569.78,1018.96,1176.42,256.22,160.19,800.2,1885.68,5749.76,2802.560059,2078.52
1/18/2018,176.74,669.56,592,565.24,1019.13,1178.45,254.62,160.57,799.04,1889.21,5773.94,2798.030029,2079.98
1/19/2018,177.01,670.9,598.6,564.66,1023.13,1180.28,253.87,161.2,804.49,1914.25,5875.24,2810.300049,2081.13
1/20/2018,,,,,,,,,,,,,2081.38
1/21/2018,,,,,,,,,,,,,2081.63
1/22/2018,176.94,670.69,602.69,576.52,1029.83,1190.51,254.15,164.99,811.16,1896.78,5944.4,2832.969971,2081.91
1/23/2018,179.96,671.63,600.89,575.64,1024.5,1198.14,256.58,163.07,811.5,1898.77,5947.05,2839.129883,2082.86
1/24/2018,184.5,670.11,601.5,574.21,1027.74,1187.27,255.07,164.14,817,1874.58,5904.71,2837.540039,2083.36
1/25/2018,180.49,671.14,601.63,569.76,1036.84,1184.42,258.97,165.31,815.46,1870.51,5883.02,2839.25,2084.67
1/26/2018,181.55,678.74,605.24,573.24,1059.33,1203.88,259.13,166.88,822.1,1885.32,5943.59,2872.870117,2085.59
1/27/2018,,,,,,,,,,,,,2085.85
1/28/2018,,,,,,,,,,,,,2086.11
1/29/2018,175.95,674.38,602.18,564.37,1056.49,1193.4,255.82,164.75,818.39,1876.55,5931.71,2853.530029,2087.28
1/30/2018,174.91,668.63,598.08,552.97,1034.03,1181.23,256.25,164.74,808.54,1853.55,5802.32,2822.429932,2087.72
1/31/2018,176.52,671.32,595.65,553.45,1019.08,1189.88,259.07,165,809.48,1845.04,5747,2823.810059,2089.36
2/1/2018,176.41,670.05,592.95,559.54,1019.42,1189.53,254.97,169.09,818.06,1837.03,5687.93,2821.97998,2090.5
2/2/2018,169.99,656.51,582.45,536.43,1005.72,1154.3,253.14,164.75,800.08,1780.74,5539.81,2762.129883,2090.59
2/3/2018,,,,,,,,,,,,,2090.85
2/4/2018,,,,,,,,,,,,,2091.12
2/5/2018,167.92,627.23,560.72,513.07,959.93,1107.78,248.85,157.75,760.18,1703.91,5354.7,2648.939941,2090.21
2/6/2018,164.14,637.69,566.48,516.52,970.79,1138.99,245.09,158.75,773.08,1730.65,5511.58,2695.139893,2087.9
2/7/2018,161.52,639.42,564.22,507.9,970.03,1123.36,243.88,159.22,774.38,1721.07,5567.32,2681.659912,2088.34
2/8/2018,160.47,614.18,551.64,492.78,935.46,1075.94,240.87,153.14,739.56,1645.81,5405.06,2581,2088.22
2/9/2018,157.3,620.86,552.74,491.04,949.09,1103.12,246.13,155.32,753.81,1646.26,5444.21,2619.550049,2085.68
2/10/2018,,,,,,,,,,,,,2085.94
2/11/2018,,,,,,,,,,,,,2086.2
2/12/2018,162.44,630.63,558.65,499.15,958.25,1122.89,248.09,156.61,764.19,1676.98,5442.48,2656,2085.77
2/13/2018,162.15,632.15,561.13,496.92,958.75,1125.89,249,157.22,767.59,1675.88,5471.88,2662.939941,2086.52
2/14/2018,169.78,639.84,560.44,503.89,969.16,1147.85,246.05,156.11,785.43,1727.09,5571.89,2698.629883,2085.3
2/15/2018,169.98,649.1,569.33,501.76,980.37,1169.66,251.27,158.25,790.32,1747,5631.67,2731.199951,2086.4
2/16/2018,166.24,649.44,571.63,500.52,987.19,1167.43,253.15,159.08,789.46,1731.34,5624.97,2732.219971,2086.67
2/17/2018,,,,,,,,,,,,,2086.93
2/18/2018,,,,,,,,,,,,,2087.2
2/19/2018,,,,,,,,,,,,,2087.46
2/20/2018,161.59,642.75,558.76,497.69,976.63,1170.33,249.97,156.35,787.77,1738.09,5511.3,2716.26001,2087.96
2/21/2018,160.44,642.7,551.84,489.44,972.27,1163.35,246.68,153.78,787.31,1728.53,5515.46,2701.330078,2088.45
2/22/2018,159.03,646.47,553.11,494.73,970.81,1164.32,247.81,154.02,781.16,1730.95,5507.54,2703.959961,2088.59
2/23/2018,160.16,651.61,558.8,505.59,986.16,1189.61,254.41,155.24,792.63,1750.12,5590.04,2747.300049,2088.78
2/24/2018,,,,,,,,,,,,,2089.04
2/25/2018,,,,,,,,,,,,,2089.3
2/26/2018,161.56,660.67,562.51,508.91,998.11,1208.38,253.56,158.07,804.61,1781.51,5610.92,2779.600098,2089.33
2/27/2018,156.64,652.52,554.75,502.15,988.06,1196.91,249.3,155.16,797.12,1757.79,5496.34,2744.280029,2090.65
2/28/2018,155.45,642.76,548.98,490.67,971.88,1188.55,247.7,153.36,786.94,1739.2,5509.23,2713.830078,2090.59
3/1/2018,156.62,630.39,547.07,489.87,956.83,1168.35,247.55,152.93,772.68,1739.14,5460.98,2677.669922,2089.8
3/2/2018,156.47,629.89,551.55,491.86,966.5,1179.69,246.95,154.1,775.13,1760.46,5516.33,2691.25,2088.78
3/3/2018,,,,,,,,,,,,,2089.05
3/4/2018,,,,,,,,,,,,,2089.31
3/5/2018,157.25,637.49,556.78,497.11,974.75,1190.8,251.78,155.68,785.74,1777.61,5541.63,2720.939941,2088.77
3/6/2018,160.64,640.55,557.27,497.31,973.54,1193.69,248.35,156.38,788.89,1802.11,5618.23,2728.120117,2089.95
3/7/2018,157.3,640.5,552.09,493.18,978.37,1200.29,246.54,156.33,787.52,1806.99,5544.82,2726.800049,2090.9
3/8/2018,156.92,643.62,557.17,492.6,984.97,1205.76,248.25,156.99,789.79,1806.42,5452.96,2738.969971,2091.71
3/9/2018,156.78,657.58,560.68,502.18,999.36,1230.29,248.87,156.9,809.39,1845.12,5532.28,2786.570068,2092.59
3/10/2018,,,,,,,,,,,,,2092.86
3/11/2018,,,,,,,,,,,,,2093.13
3/12/2018,158.38,649.91,559.45,501.89,994.91,1233.97,249.92,157.29,806.17,1850.85,5516.45,2783.02002,2094.34
3/13/2018,158.74,646.4,559.37,498.27,996.43,1219.09,250.44,157.03,797.35,1841.66,5504.32,2765.310059,2094.85
3/14/2018,158.83,639.08,552.29,495.04,990.6,1218.24,252.86,155.84,787.95,1835.64,5470.9,2749.47998,2095.32
3/15/2018,156.9,641.16,548.73,492.95,989.21,1219.2,252.73,155.5,788.64,1834.36,5437.57,2747.330078,2095.06
3/16/2018,157.11,644.55,548.78,497.93,989.91,1218.41,255.25,155.86,790.13,1841.69,5464.18,2752.01001,2095.47
3/17/2018,,,,,,,,,,,,,2095.73
3/18/2018,,,,,,,,,,,,,2095.99
3/19/2018,157.3,639.26,543.31,489.5,973.13,1192.67,253.34,154.44,783.39,1802.49,5421.28,2712.919922,2095.02
3/20/2018,155.93,641.43,541.44,493.61,974.24,1192.92,252.18,152.88,785.02,1810.89,5379.98,2716.939941,2095.11
3/21/2018,160.28,642.19,534.29,506.58,970.28,1185.8,251.18,151.59,784.74,1809.63,5381.42,2711.929932,2095.51
